customerId,gender,Senior_Citizen,Partner,Dependents,Tenure,Tenure_Group,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,High_Charge_Flag,Total_Charges,Churn,Risk_Score,Risk_Level,,Churn_Flag
8022-BECSI,Male,0,No,No,22,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.60,Normal,422.50,No,0,Low Risk,,0
0308-IVGOK,Female,0,No,No,11,New,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),40.40,Normal,422.60,No,1,Low Risk,,0
1930-BZLHI,Male,0,No,No,21,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,Normal,422.70,No,0,Low Risk,,0
2952-QAYZF,Male,0,No,No,5,New,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.30,High,424.15,Yes,6,High Risk,,1
1374-DMZUI,Female,1,No,No,4,New,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.30,High,424.45,Yes,6,High Risk,,1
9229-RQABD,Male,0,No,No,18,Mid,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.75,Normal,424.50,No,1,Low Risk,,0
8739-XNIKG,Female,0,No,No,5,New,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.00,High,424.75,No,6,High Risk,,0
8158-WPEZG,Male,0,No,No,11,New,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.65,Normal,425.10,No,3,Medium Risk,,0
0876-WDUUZ,Female,0,No,No,5,New,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.40,High,425.90,Yes,5,High Risk,,1
6175-IRFIT,Male,0,No,No,5,New,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,78.75,High,426.35,No,5,High Risk,,0
0354-VXMJC,Male,0,Yes,Yes,23,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.60,Normal,426.65,No,0,Low Risk,,0
1092-WPIVQ,Female,0,Yes,Yes,18,Mid,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.10,Normal,428.45,No,1,Low Risk,,0
8095-WANWK,Female,0,No,No,10,New,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,Normal,428.70,No,3,Medium Risk,,0
8746-BFOAJ,Male,1,No,No,21,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.50,Normal,429.55,No,0,Low Risk,,0
3030-YZADT,Male,0,No,No,9,New,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.95,Normal,431.00,Yes,3,Medium Risk,,1
0953-LGOVU,Male,0,Yes,Yes,12,New,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,35.50,Normal,432.25,No,2,Low Risk,,0
4018-KJYUY,Male,0,No,Yes,22,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.15,Normal,432.50,No,2,Low Risk,,0
4632-PAOYU,Male,0,Yes,Yes,22,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,Normal,433.50,No,0,Low Risk,,0
4425-OWHWB,Female,0,No,No,20,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.35,Normal,433.75,No,0,Low Risk,,0
9620-ENEJV,Female,0,No,No,6,New,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,High,433.95,No,5,High Risk,,0
4505-EXZHB,Female,1,No,No,6,New,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.40,High,434.10,Yes,5,High Risk,,1
6400-BWQKW,Female,0,No,No,6,New,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.05,High,434.50,Yes,6,High Risk,,1
8212-DJRCH,Male,0,Yes,Yes,5,New,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.35,High,434.50,No,5,High Risk,,0
7909-FIOIY,Female,0,Yes,Yes,19,Mid,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.85,Normal,434.80,No,2,Low Risk,,0
3453-RTHJQ,Male,0,No,No,6,New,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.10,High,435.00,No,5,High Risk,,0
8908-SLFCJ,Female,0,No,No,21,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.85,Normal,435.25,No,0,Low Risk,,0
3580-REOAC,Male,0,No,No,10,New,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.85,Normal,435.40,Yes,3,Medium Risk,,1
4198-VFOEA,Female,0,No,No,12,New,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,33.60,Normal,435.45,No,0,Low Risk,,0
6143-JQKEA,Male,0,No,No,10,New,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.80,Normal,436.20,No,3,Medium Risk,,0
7318-EIVKO,Male,0,No,No,8,New,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.25,Normal,436.60,No,4,Medium Risk,,0
6082-OQFBA,Male,0,Yes,Yes,23,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,Normal,436.90,No,0,Low Risk,,0
8185-UPYBR,Male,0,Yes,No,6,New,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.50,High,438.00,Yes,6,High Risk,,1
5515-RUGKN,Male,0,No,No,8,New,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.75,Normal,438.05,No,3,Medium Risk,,0
7758-XKCBS,Male,0,No,No,15,Mid,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.70,Normal,438.25,Yes,2,Low Risk,,1
2219-MVUSO,Male,0,No,No,8,New,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.15,Normal,438.40,Yes,3,Medium Risk,,1
0567-GGCAC,Female,0,No,No,7,New,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,61.40,Normal,438.90,No,3,Medium Risk,,0
4830-FAXFM,Male,0,No,Yes,19,Mid,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.10,Normal,439.20,No,3,Medium Risk,,0
1834-WULEG,Male,0,Yes,Yes,24,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,Normal,439.75,No,0,Low Risk,,0
6029-CSMJE,Male,0,No,No,17,Mid,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.65,Normal,440.20,No,2,Low Risk,,0
7240-ETPTR,Female,0,Yes,No,9,New,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.75,Normal,442.20,Yes,3,Medium Risk,,1
4177-JPDFU,Male,0,No,No,12,New,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,34.00,Normal,442.45,No,2,Low Risk,,0
0519-DRGTI,Female,0,Yes,Yes,20,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,Normal,442.60,No,2,Low Risk,,0
5419-CONWX,Female,1,No,No,4,New,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.80,High,442.85,Yes,5,High Risk,,1
3932-CMDTD,Female,0,No,No,4,New,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,105.65,High,443.90,Yes,3,Medium Risk,,1
2316-ESMLS,Female,0,Yes,Yes,12,New,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),33.15,Normal,444.75,No,0,Low Risk,,0
1401-FTHFQ,Male,0,Yes,Yes,23,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.00,Normal,445.30,No,0,Low Risk,,0
4280-DLSHD,Male,0,Yes,No,8,New,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.75,Normal,445.85,No,3,Medium Risk,,0
7319-VENRZ,Male,0,No,No,7,New,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.30,Normal,445.95,No,3,Medium Risk,,0
6015-VVHHE,Female,1,No,No,5,New,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.15,High,446.05,Yes,6,High Risk,,1
8066-POXGX,Female,0,No,No,13,Mid,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.10,Normal,446.10,Yes,2,Low Risk,,1
9415-TPKRV,Female,0,Yes,Yes,8,New,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.75,Normal,446.80,No,4,Medium Risk,,0
3354-OADJP,Female,0,No,No,8,New,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.25,Normal,447.75,No,1,Low Risk,,0
0423-UDIJQ,Male,1,No,No,9,New,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.20,Normal,447.90,No,3,Medium Risk,,0
8111-BKVDS,Female,0,No,No,10,New,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.70,Normal,449.30,No,3,Medium Risk,,0
8414-MYSHR,Male,1,No,No,5,New,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.40,High,449.75,Yes,5,High Risk,,1
1750-CSKKM,Male,0,No,Yes,9,New,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,55.35,Normal,449.75,Yes,3,Medium Risk,,1
0458-HEUZG,Female,0,No,No,13,Mid,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,35.40,Normal,450.40,No,0,Low Risk,,0
9746-UGFAC,Female,0,No,No,22,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,Normal,450.65,No,0,Low Risk,,0
9210-IAHGH,Female,0,No,No,7,New,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.75,High,450.80,Yes,5,High Risk,,1
1658-TJVOA,Female,1,No,No,6,New,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.10,High,450.90,No,5,High Risk,,0
5027-QPKTE,Male,0,Yes,No,7,New,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,High,451.10,Yes,5,High Risk,,1
8143-ETQTI,Female,0,Yes,Yes,23,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.65,Normal,451.55,No,0,Low Risk,,0
5372-FBKBN,Female,0,No,Yes,21,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,Normal,452.20,No,2,Low Risk,,0
8966-OIQHG,Female,0,Yes,Yes,22,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.75,Normal,452.35,No,0,Low Risk,,0
8173-RXAYP,Female,0,Yes,Yes,24,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.70,Normal,452.55,No,0,Low Risk,,0
2462-XIIJB,Male,0,No,No,5,New,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.50,High,452.70,Yes,6,High Risk,,1
3948-FVVRP,Male,0,Yes,Yes,9,New,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.80,Normal,452.80,No,3,Medium Risk,,0
0306-JAELE,Male,0,No,No,5,New,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.10,High,453.40,Yes,5,High Risk,,1
4919-IKATY,Male,0,Yes,Yes,5,New,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.50,High,453.75,Yes,6,High Risk,,1
6923-AQONU,Male,0,Yes,Yes,23,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.90,Normal,454.00,No,0,Low Risk,,0
1431-CYWMH,Female,0,Yes,Yes,22,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.05,Normal,454.05,No,2,Low Risk,,0
5842-POCOP,Female,0,Yes,No,5,New,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.90,High,454.15,Yes,5,High Risk,,1
8606-OEGQZ,Female,0,No,Yes,18,Mid,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.30,Normal,454.65,No,1,Low Risk,,0
2672-HUYVI,Female,0,No,No,6,New,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.10,High,455.30,Yes,5,High Risk,,1
7330-WZLNC,Female,0,No,No,5,New,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.80,High,455.50,Yes,6,High Risk,,1
3778-FOAQW,Female,0,Yes,No,24,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,Normal,456.85,No,0,Low Risk,,0
9957-YODKZ,Male,1,Yes,No,6,New,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.80,High,457.10,No,6,High Risk,,0
4795-UXVCJ,Male,0,No,No,26,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.80,Normal,457.30,No,0,Low Risk,,0
8160-HOWOX,Female,0,No,No,7,New,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.85,High,458.10,No,5,High Risk,,0
1439-LCGVL,Female,0,Yes,No,26,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.20,Normal,459.60,No,0,Low Risk,,0
0516-QREYC,Female,1,No,No,24,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.30,Normal,459.95,No,2,Low Risk,,0
1760-CAZHT,Male,0,No,Yes,25,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.80,Normal,460.20,No,2,Low Risk,,0
3727-RJMEO,Male,0,Yes,No,6,New,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.85,High,460.25,Yes,6,High Risk,,1
7956-XQWGU,Male,0,No,No,27,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.40,Normal,460.25,No,2,Low Risk,,0
9467-ROOLM,Female,0,No,No,25,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,Normal,461.30,No,2,Low Risk,,0
8481-YYXWG,Female,0,No,No,5,New,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.35,High,461.70,Yes,5,High Risk,,1
3387-VATUS,Male,0,No,No,5,New,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.85,High,462.80,Yes,6,High Risk,,1
9840-DVNDC,Male,0,No,No,6,New,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.50,High,463.05,Yes,5,High Risk,,1
8314-DPQHL,Male,0,No,No,9,New,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,50.80,Normal,463.60,No,1,Low Risk,,0
4236-XPXAV,Female,0,Yes,Yes,5,New,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.15,High,465.05,Yes,5,High Risk,,1
9801-NOSHQ,Male,0,No,Yes,23,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.80,Normal,465.45,No,0,Low Risk,,0
0274-JKUJR,Male,0,Yes,Yes,7,New,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,58.85,Normal,465.70,No,3,Medium Risk,,0
9546-KDTRB,Female,0,No,No,19,Mid,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.70,Normal,465.85,No,3,Medium Risk,,0
7054-ENNGU,Female,0,Yes,No,9,New,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.85,Normal,466.60,No,3,Medium Risk,,0
3486-KHMLI,Male,0,No,Yes,21,Mid,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.70,Normal,467.15,No,3,Medium Risk,,0
3125-RAHBV,Male,0,No,No,22,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.30,Normal,467.15,No,0,Low Risk,,0
3978-YNKDD,Male,0,No,Yes,19,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.85,Normal,467.50,No,0,Low Risk,,0
5931-FLJJF,Male,1,Yes,No,7,New,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.10,High,467.55,Yes,5,High Risk,,1
2995-YWTCD,Female,0,Yes,Yes,19,Mid,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.90,Normal,467.70,No,1,Low Risk,,0
6791-YBNAK,Male,0,Yes,Yes,18,Mid,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.55,Normal,467.85,No,2,Low Risk,,0
1559-DTODC,Male,0,No,No,19,Mid,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,Normal,468.35,No,2,Low Risk,,0
2680-XKKNJ,Female,0,No,No,8,New,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),58.20,Normal,469.25,No,1,Low Risk,,0
2533-TIBIX,Male,0,Yes,Yes,15,Mid,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.20,Normal,469.65,No,2,Low Risk,,0
6527-PZFPV,Male,0,Yes,Yes,24,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.80,Normal,469.65,No,0,Low Risk,,0
4229-CZMLL,Male,0,No,No,6,New,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.90,High,469.80,Yes,6,High Risk,,1
8963-MQVYN,Female,0,No,Yes,22,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.55,Normal,469.85,No,2,Low Risk,,0
5171-EPLKN,Male,0,No,No,27,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,Normal,470.00,No,0,Low Risk,,0
9391-TTOYH,Female,0,No,No,23,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.50,Normal,470.20,No,2,Low Risk,,0
9867-NNXLC,Female,0,No,No,22,Mid,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,Normal,470.20,No,2,Low Risk,,0
